Year,Country,ISO,Region_worldbank,IncomeGroup,CPIA Rating
2018,Ukraine,UKR,Europe & Central Asia,Lower middle income,
2018,Uruguay,URY,Latin America & Caribbean,High income,
2018,United States,USA,North America,High income,
2018,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2.5
2018,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,4.0
2018,"Venezuela, RB",VEN,Latin America & Caribbean,,
2018,British Virgin Islands,VGB,Latin America & Caribbean,High income,
2018,Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,
2018,Vietnam,VNM,East Asia & Pacific,Lower middle income,
2018,Vanuatu,VUT,East Asia & Pacific,Lower middle income,3.0
2018,Samoa,WSM,East Asia & Pacific,Lower middle income,4.0
2018,Kosovo,XKX,Europe & Central Asia,Upper middle income,3.0
2018,"Yemen, Rep.",YEM,Middle East & North Africa,Low income,1.5
2018,South Africa,ZAF,Sub-Saharan Africa,Upper middle income,
2018,Zambia,ZMB,Sub-Saharan Africa,Lower middle income,2.5
2018,Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2.5
2019,Aruba,ABW,Latin America & Caribbean,High income,
2019,Afghanistan,AFG,South Asia,Low income,2.0
2019,Angola,AGO,Sub-Saharan Africa,Lower middle income,
2019,Albania,ALB,Europe & Central Asia,Upper middle income,
2019,Andorra,AND,Europe & Central Asia,High income,
2019,United Arab Emirates,ARE,Middle East & North Africa,High income,
2019,Argentina,ARG,Latin America & Caribbean,Upper middle income,
2019,Armenia,ARM,Europe & Central Asia,Upper middle income,
2019,American Samoa,ASM,East Asia & Pacific,Upper middle income,
2019,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,
2019,Australia,AUS,East Asia & Pacific,High income,
2019,Austria,AUT,Europe & Central Asia,High income,
2019,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,
2019,Burundi,BDI,Sub-Saharan Africa,Low income,1.5
2019,Belgium,BEL,Europe & Central Asia,High income,
2019,Benin,BEN,Sub-Saharan Africa,Lower middle income,3.5
2019,Burkina Faso,BFA,Sub-Saharan Africa,Low income,3.5
2019,Bangladesh,BGD,South Asia,Lower middle income,2.5
2019,Bulgaria,BGR,Europe & Central Asia,Upper middle income,
2019,Bahrain,BHR,Middle East & North Africa,High income,
2019,"Bahamas, The",BHS,Latin America & Caribbean,High income,
2019,Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,
2019,Belarus,BLR,Europe & Central Asia,Upper middle income,
2019,Belize,BLZ,Latin America & Caribbean,Lower middle income,
2019,Bermuda,BMU,North America,High income,
2019,Bolivia,BOL,Latin America & Caribbean,Lower middle income,
2019,Brazil,BRA,Latin America & Caribbean,Upper middle income,
2019,Barbados,BRB,Latin America & Caribbean,High income,
2019,Brunei Darussalam,BRN,East Asia & Pacific,High income,
2019,Bhutan,BTN,South Asia,Lower middle income,4.5
2019,Botswana,BWA,Sub-Saharan Africa,Upper middle income,
2019,Central African Republic,CAF,Sub-Saharan Africa,Low income,2.5
2019,Canada,CAN,North America,High income,
2019,Switzerland,CHE,Europe & Central Asia,High income,
2019,Channel Islands,CHI,Europe & Central Asia,High income,
2019,Chile,CHL,Latin America & Caribbean,High income,
2019,China,CHN,East Asia & Pacific,Upper middle income,
2019,Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,3.5
2019,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2.5
2019,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2.0
2019,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2.0
2019,Colombia,COL,Latin America & Caribbean,Upper middle income,
2019,Comoros,COM,Sub-Saharan Africa,Lower middle income,2.5
2019,Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,4.5
2019,Costa Rica,CRI,Latin America & Caribbean,Upper middle income,
2019,Cuba,CUB,Latin America & Caribbean,Upper middle income,
2019,Curacao,CUW,Latin America & Caribbean,High income,
2019,Cayman Islands,CYM,Latin America & Caribbean,High income,
2019,Cyprus,CYP,Europe & Central Asia,High income,
2019,Czech Republic,CZE,Europe & Central Asia,High income,
2019,Germany,DEU,Europe & Central Asia,High income,
2019,Djibouti,DJI,Middle East & North Africa,Lower middle income,2.5
2019,Dominica,DMA,Latin America & Caribbean,Upper middle income,4.0
2019,Denmark,DNK,Europe & Central Asia,High income,
2019,Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,
2019,Algeria,DZA,Middle East & North Africa,Lower middle income,
2019,Ecuador,ECU,Latin America & Caribbean,Upper middle income,
2019,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,
2019,Eritrea,ERI,Sub-Saharan Africa,Low income,2.5
2019,Spain,ESP,Europe & Central Asia,High income,
2019,Estonia,EST,Europe & Central Asia,High income,
2019,Ethiopia,ETH,Sub-Saharan Africa,Low income,3.0
2019,Finland,FIN,Europe & Central Asia,High income,
2019,Fiji,FJI,East Asia & Pacific,Upper middle income,
2019,France,FRA,Europe & Central Asia,High income,
2019,Faroe Islands,FRO,Europe & Central Asia,High income,
2019,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,3.5
2019,Gabon,GAB,Sub-Saharan Africa,Upper middle income,
2019,United Kingdom,GBR,Europe & Central Asia,High income,
2019,Georgia,GEO,Europe & Central Asia,Upper middle income,
2019,Ghana,GHA,Sub-Saharan Africa,Lower middle income,3.5
2019,Gibraltar,GIB,Europe & Central Asia,High income,
2019,Guinea,GIN,Sub-Saharan Africa,Low income,2.5
2019,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2.5
2019,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1.5
2019,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,
2019,Greece,GRC,Europe & Central Asia,High income,
2019,Grenada,GRD,Latin America & Caribbean,Upper middle income,4.0
2019,Greenland,GRL,Europe & Central Asia,High income,
2019,Guatemala,GTM,Latin America & Caribbean,Upper middle income,
2019,Guam,GUM,East Asia & Pacific,High income,
2019,Guyana,GUY,Latin America & Caribbean,Upper middle income,3.0
2019,"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,
2019,Honduras,HND,Latin America & Caribbean,Lower middle income,2.5
2019,Croatia,HRV,Europe & Central Asia,High income,
2019,Haiti,HTI,Latin America & Caribbean,Lower middle income,2.5
2019,Hungary,HUN,Europe & Central Asia,High income,
2019,Indonesia,IDN,East Asia & Pacific,Lower middle income,
2019,Isle of Man,IMN,Europe & Central Asia,High income,
2019,India,IND,South Asia,Lower middle income,
2019,Ireland,IRL,Europe & Central Asia,High income,
2019,"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,
2019,Iraq,IRQ,Middle East & North Africa,Upper middle income,
2019,Iceland,ISL,Europe & Central Asia,High income,
2019,Israel,ISR,Middle East & North Africa,High income,
2019,Italy,ITA,Europe & Central Asia,High income,
2019,Jamaica,JAM,Latin America & Caribbean,Upper middle income,
2019,Jordan,JOR,Middle East & North Africa,Upper middle income,
2019,Japan,JPN,East Asia & Pacific,High income,
2019,Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,
2019,Kenya,KEN,Sub-Saharan Africa,Lower middle income,3.0
2019,Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,3.0
2019,Cambodia,KHM,East Asia & Pacific,Lower middle income,1.5
2019,Kiribati,KIR,East Asia & Pacific,Lower middle income,3.5
2019,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,
2019,"Korea, Rep.",KOR,East Asia & Pacific,High income,
2019,Kuwait,KWT,Middle East & North Africa,High income,
2019,Lao PDR,LAO,East Asia & Pacific,Lower middle income,2.5
2019,Lebanon,LBN,Middle East & North Africa,Upper middle income,
2019,Liberia,LBR,Sub-Saharan Africa,Low income,2.5
2019,Libya,LBY,Middle East & North Africa,Upper middle income,
2019,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,4.5
2019,Liechtenstein,LIE,Europe & Central Asia,High income,
2019,Sri Lanka,LKA,South Asia,Lower middle income,3.0
2019,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,3.0
2019,Lithuania,LTU,Europe & Central Asia,High income,
2019,Luxembourg,LUX,Europe & Central Asia,High income,
2019,Latvia,LVA,Europe & Central Asia,High income,
2019,"Macao SAR, China",MAC,East Asia & Pacific,High income,
2019,St. Martin (French part),MAF,Latin America & Caribbean,High income,
2019,Morocco,MAR,Middle East & North Africa,Lower middle income,
2019,Monaco,MCO,Europe & Central Asia,High income,
2019,Moldova,MDA,Europe & Central Asia,Upper middle income,2.5
2019,Madagascar,MDG,Sub-Saharan Africa,Low income,2.5
2019,Maldives,MDV,South Asia,Upper middle income,3.0
2019,Mexico,MEX,Latin America & Caribbean,Upper middle income,
2019,Marshall Islands,MHL,East Asia & Pacific,Upper middle income,3.5
2019,North Macedonia,MKD,Europe & Central Asia,Upper middle income,
2019,Mali,MLI,Sub-Saharan Africa,Low income,3.0
2019,Malta,MLT,Middle East & North Africa,High income,
2019,Myanmar,MMR,East Asia & Pacific,Lower middle income,2.5
2019,Montenegro,MNE,Europe & Central Asia,Upper middle income,
2019,Mongolia,MNG,East Asia & Pacific,Lower middle income,3.0
2019,Northern Mariana Islands,MNP,East Asia & Pacific,High income,
2019,Mozambique,MOZ,Sub-Saharan Africa,Low income,2.5
2019,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,3.0
2019,Mauritius,MUS,Sub-Saharan Africa,Upper middle income,
2019,Malawi,MWI,Sub-Saharan Africa,Low income,2.5
2019,Malaysia,MYS,East Asia & Pacific,Upper middle income,
2019,Namibia,NAM,Sub-Saharan Africa,Upper middle income,
2019,New Caledonia,NCL,East Asia & Pacific,High income,
2019,Niger,NER,Sub-Saharan Africa,Low income,3.0
2019,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,3.0
2019,Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2.5
2019,Netherlands,NLD,Europe & Central Asia,High income,
2019,Norway,NOR,Europe & Central Asia,High income,
2019,Nepal,NPL,South Asia,Lower middle income,3.0
2019,Nauru,NRU,East Asia & Pacific,High income,
2019,New Zealand,NZL,East Asia & Pacific,High income,
2019,Oman,OMN,Middle East & North Africa,High income,
2019,Pakistan,PAK,South Asia,Lower middle income,3.0
2019,Panama,PAN,Latin America & Caribbean,Upper middle income,
2019,Peru,PER,Latin America & Caribbean,Upper middle income,
2019,Philippines,PHL,East Asia & Pacific,Lower middle income,
2019,Palau,PLW,East Asia & Pacific,High income,
2019,Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2.5
2019,Poland,POL,Europe & Central Asia,High income,
2019,Puerto Rico,PRI,Latin America & Caribbean,High income,
2019,"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,
2019,Portugal,PRT,Europe & Central Asia,High income,
2019,Paraguay,PRY,Latin America & Caribbean,Upper middle income,
2019,West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,
2019,French Polynesia,PYF,East Asia & Pacific,High income,
2019,Qatar,QAT,Middle East & North Africa,High income,
2019,Romania,ROU,Europe & Central Asia,Upper middle income,
2019,Russian Federation,RUS,Europe & Central Asia,Upper middle income,
2019,Rwanda,RWA,Sub-Saharan Africa,Low income,3.5
2019,Saudi Arabia,SAU,Middle East & North Africa,High income,
2019,Sudan,SDN,Sub-Saharan Africa,Low income,1.5
2019,Senegal,SEN,Sub-Saharan Africa,Lower middle income,3.5
2019,Singapore,SGP,East Asia & Pacific,High income,
2019,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,3.0
2019,Sierra Leone,SLE,Sub-Saharan Africa,Low income,3.0
2019,El Salvador,SLV,Latin America & Caribbean,Lower middle income,
2019,San Marino,SMR,Europe & Central Asia,High income,
2019,Somalia,SOM,Sub-Saharan Africa,Low income,2.0
2019,Serbia,SRB,Europe & Central Asia,Upper middle income,
2019,South Sudan,SSD,Sub-Saharan Africa,Low income,1.5
2019,Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,3.5
2019,Suriname,SUR,Latin America & Caribbean,Upper middle income,
2019,Slovak Republic,SVK,Europe & Central Asia,High income,
2019,Slovenia,SVN,Europe & Central Asia,High income,
2019,Sweden,SWE,Europe & Central Asia,High income,
2019,Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,
2019,Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,
2019,Seychelles,SYC,Sub-Saharan Africa,High income,
2019,Syrian Arab Republic,SYR,Middle East & North Africa,Low income,
2019,Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,
2019,Chad,TCD,Sub-Saharan Africa,Low income,2.5
2019,Togo,TGO,Sub-Saharan Africa,Low income,3.0
2019,Thailand,THA,East Asia & Pacific,Upper middle income,
2019,Tajikistan,TJK,Europe & Central Asia,Lower middle income,2.0
2019,Turkmenistan,TKM,Europe & Central Asia,Upper middle income,
2019,Timor-Leste,TLS,East Asia & Pacific,Lower middle income,3.0
2019,Tonga,TON,East Asia & Pacific,Upper middle income,3.5
2019,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,
2019,Tunisia,TUN,Middle East & North Africa,Lower middle income,
2019,Turkey,TUR,Europe & Central Asia,Upper middle income,
2019,Tuvalu,TUV,East Asia & Pacific,Upper middle income,3.5
2019,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,3.0
2019,Uganda,UGA,Sub-Saharan Africa,Low income,2.5
2019,Ukraine,UKR,Europe & Central Asia,Lower middle income,
2019,Uruguay,URY,Latin America & Caribbean,High income,
2019,United States,USA,North America,High income,
2019,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2.5
2019,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,4.0
2019,"Venezuela, RB",VEN,Latin America & Caribbean,,
2019,British Virgin Islands,VGB,Latin America & Caribbean,High income,
2019,Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,
2019,Vietnam,VNM,East Asia & Pacific,Lower middle income,
2019,Vanuatu,VUT,East Asia & Pacific,Lower middle income,3.0
2019,Samoa,WSM,East Asia & Pacific,Lower middle income,4.0
2019,Kosovo,XKX,Europe & Central Asia,Upper middle income,3.0
2019,"Yemen, Rep.",YEM,Middle East & North Africa,Low income,1.5
2019,South Africa,ZAF,Sub-Saharan Africa,Upper middle income,
2019,Zambia,ZMB,Sub-Saharan Africa,Lower middle income,2.5
2019,Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2.5
2020,Aruba,ABW,Latin America & Caribbean,High income,
2020,Afghanistan,AFG,South Asia,Low income,2.0
2020,Angola,AGO,Sub-Saharan Africa,Lower middle income,
2020,Albania,ALB,Europe & Central Asia,Upper middle income,
2020,Andorra,AND,Europe & Central Asia,High income,
2020,United Arab Emirates,ARE,Middle East & North Africa,High income,
2020,Argentina,ARG,Latin America & Caribbean,Upper middle income,
2020,Armenia,ARM,Europe & Central Asia,Upper middle income,
2020,American Samoa,ASM,East Asia & Pacific,Upper middle income,
2020,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,
2020,Australia,AUS,East Asia & Pacific,High income,
2020,Austria,AUT,Europe & Central Asia,High income,
2020,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,
2020,Burundi,BDI,Sub-Saharan Africa,Low income,1.5
2020,Belgium,BEL,Europe & Central Asia,High income,
2020,Benin,BEN,Sub-Saharan Africa,Lower middle income,3.5
2020,Burkina Faso,BFA,Sub-Saharan Africa,Low income,3.5
2020,Bangladesh,BGD,South Asia,Lower middle income,2.5
2020,Bulgaria,BGR,Europe & Central Asia,Upper middle income,
2020,Bahrain,BHR,Middle East & North Africa,High income,
2020,"Bahamas, The",BHS,Latin America & Caribbean,High income,
2020,Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,
2020,Belarus,BLR,Europe & Central Asia,Upper middle income,
2020,Belize,BLZ,Latin America & Caribbean,Lower middle income,
2020,Bermuda,BMU,North America,High income,
2020,Bolivia,BOL,Latin America & Caribbean,Lower middle income,
2020,Brazil,BRA,Latin America & Caribbean,Upper middle income,
2020,Barbados,BRB,Latin America & Caribbean,High income,
2020,Brunei Darussalam,BRN,East Asia & Pacific,High income,
2020,Bhutan,BTN,South Asia,Lower middle income,4.5
2020,Botswana,BWA,Sub-Saharan Africa,Upper middle income,
2020,Central African Republic,CAF,Sub-Saharan Africa,Low income,2.5
2020,Canada,CAN,North America,High income,
2020,Switzerland,CHE,Europe & Central Asia,High income,
2020,Channel Islands,CHI,Europe & Central Asia,High income,
2020,Chile,CHL,Latin America & Caribbean,High income,
2020,China,CHN,East Asia & Pacific,Upper middle income,
2020,Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,3.5
2020,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,3.0
2020,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2.0
2020,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2.0
2020,Colombia,COL,Latin America & Caribbean,Upper middle income,
2020,Comoros,COM,Sub-Saharan Africa,Lower middle income,2.5
2020,Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,4.5
2020,Costa Rica,CRI,Latin America & Caribbean,Upper middle income,
2020,Cuba,CUB,Latin America & Caribbean,Upper middle income,
2020,Curacao,CUW,Latin America & Caribbean,High income,
2020,Cayman Islands,CYM,Latin America & Caribbean,High income,
2020,Cyprus,CYP,Europe & Central Asia,High income,
2020,Czech Republic,CZE,Europe & Central Asia,High income,
2020,Germany,DEU,Europe & Central Asia,High income,
2020,Djibouti,DJI,Middle East & North Africa,Lower middle income,3.0
2020,Dominica,DMA,Latin America & Caribbean,Upper middle income,4.0
2020,Denmark,DNK,Europe & Central Asia,High income,
2020,Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,
2020,Algeria,DZA,Middle East & North Africa,Lower middle income,
2020,Ecuador,ECU,Latin America & Caribbean,Upper middle income,
2020,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,
2020,Eritrea,ERI,Sub-Saharan Africa,Low income,2.5
2020,Spain,ESP,Europe & Central Asia,High income,
2020,Estonia,EST,Europe & Central Asia,High income,
2020,Ethiopia,ETH,Sub-Saharan Africa,Low income,3.0
2020,Finland,FIN,Europe & Central Asia,High income,
2020,Fiji,FJI,East Asia & Pacific,Upper middle income,3.5
2020,France,FRA,Europe & Central Asia,High income,
2020,Faroe Islands,FRO,Europe & Central Asia,High income,
2020,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,3.5
2020,Gabon,GAB,Sub-Saharan Africa,Upper middle income,
2020,United Kingdom,GBR,Europe & Central Asia,High income,
2020,Georgia,GEO,Europe & Central Asia,Upper middle income,
2020,Ghana,GHA,Sub-Saharan Africa,Lower middle income,3.5
2020,Gibraltar,GIB,Europe & Central Asia,High income,
2020,Guinea,GIN,Sub-Saharan Africa,Low income,2.5
2020,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2.5
